group_id	ctrl_status	gene_name	gene_id	transcript_name	transcript_id	cleaner_transcript_biotype	cleaner_gene_biotype	CRISPhieRmix_FDR	is_hit	effect_size	csf	hESC_mean	endo_mean	qval_hESC_endo	endo_hESC_log2fc	endo_hESC_abslog2fc
NC_000007.14:-:30564386	experimental	AC005154.6	ENSG00000196295.11_2	AC005154.6-001	ENST00000355837.4_1	transcript_overlap	promoter_overlap	0.939089242123996	no hit	0.600190693496532	lncRNA_good_csf	0.30661401362104146	0.5211383355974655	0.0109169490795628	0.2193183427798249	0.2193183427798249
NC_000003.12:+:31709254	experimental	OSBPL10-AS1	ENSG00000232490.6_1	OSBPL10-AS1-004	ENST00000436598.1_1	promoter_overlap	transcript_overlap	0.9622585075879492	no hit	0.60010283526033	lncRNA_good_csf	0.120597460605804	0.09399213852401904	sleuth NA	-0.034665757485308445	0.034665757485308445
NC_000022.11:+:42278489	experimental	CTA-989H11.1	ENSG00000273366.1_1	CTA-989H11.1-001	ENST00000609564.1_1	transcript_overlap	transcript_overlap	0.97179538664888	no hit	0.600093730018779	lncRNA_good_csf	0.47968935728882106	0.4325860557525305	0.19223977230155698	-0.046672526849486605	0.046672526849486605
NC_000005.10:+:174819991	experimental	CTD-2532K18.2	ENSG00000251144.1_2	CTD-2532K18.2-001	ENST00000510150.1_1	transcript_overlap	transcript_overlap	0.9547549034348158	no hit	0.6000413157888239	lncRNA_good_csf	0.0	0.3643713195036625	sleuth NA	0.44823633344072894	0.44823633344072894
NC_000001.11:-:145215783	experimental	LINC00623	ENSG00000235398.4	LINC00623-004	ENST00000441423.1	promoter_overlap	transcript_overlap	0.954541347830129	no hit	0.60000191915199	lncRNA_good_csf	7.6107876206016085	6.57252023205392	0.0353295318402746	-0.185371678029705	0.185371678029705
NC_000001.11:-:213986150	experimental	PROX1-AS1	ENSG00000230461.8_2	PROX1-AS1-003	ENST00000451396.2_1	promoter_overlap	transcript_overlap	0.963652959626054	no hit	0.599895462137678	lncRNA_good_csf	0.0	0.13092965619559574	sleuth NA	0.17750919651263364	0.17750919651263364
NC_000012.12:-:25386198	experimental	RP11-707G18.1	ENSG00000278743.1_1	RP11-707G18.1-001	ENST00000622671.1_1	intergenic	intergenic	0.97156846152537	no hit	0.5998328497437521	lncRNA_good_csf	0.5329637175989935	0.7454618535376889	0.32558887462110603	0.1872852761448653	0.1872852761448653
NC_000002.12:+:208255228	experimental	IDH1-AS1	ENSG00000231908.1_1	IDH1-AS1-001	ENST00000440574.1_1	promoter_overlap	transcript_overlap	0.972419290593169	stringent no hit	0.599757198293729	lncRNA_good_csf	4.313750317549995	3.1309002987404297	0.0501981647899931	-0.3632741996023729	0.3632741996023729
NC_000002.12:+:208255228	experimental	IDH1-AS1	ENSG00000231908.1_1	IDH1-AS1-002	ENST00000448588.1_1	promoter_overlap	transcript_overlap	0.972419290593169	stringent no hit	0.599757198293729	lncRNA_good_csf	0.3911634828469309	0.13950916899132873	0.22011357483437302	-0.28787943522264803	0.28787943522264803
NC_000011.10:+:36386521	experimental	RP11-514F3.5	ENSG00000255186.1_2	RP11-514F3.5-001	ENST00000533203.1_1	transcript_overlap	transcript_overlap	0.9676026542535828	no hit	0.5997488880741121	lncRNA_good_csf	0.7818680907429401	0.5013889745974636	sleuth NA	-0.24709274630966924	0.24709274630966924
NC_000018.10:-:11857545	experimental	RP11-78A19.4	ENSG00000272703.1_1	RP11-78A19.4-001	ENST00000609238.1_1	promoter_overlap	transcript_overlap	0.9691375904059208	no hit	0.5996726929824361	lncRNA_good_csf	0.02663530383832085	0.13680219841142854	sleuth NA	0.14705747188447782	0.14705747188447782
NC_000006.12:+:16761955	experimental	RP1-151F17.1	ENSG00000229931.1_1	RP1-151F17.1-002	ENST00000450930.1_1	promoter_overlap	promoter_overlap	0.950802433440412	no hit	0.599658701919327	lncRNA_good_csf	0.3064367782755865	0.7052967056967552	0.167297588927268	0.3843854658027467	0.3843854658027467
NC_000005.10:+:7924292	experimental	CTD-2072I24.1	ENSG00000251168.1_1	CTD-2072I24.1-001	ENST00000511758.1_1	intergenic	intergenic	0.837260710241873	no hit	0.5993827125724239	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000020.11:+:2207149	experimental	RP11-128M1.1	ENSG00000226644.5_1	RP11-128M1.1-001	ENST00000447956.5_1	intergenic	intergenic	0.95065895577342	no hit	0.599358734624316	lncRNA_good_csf	0.3072112757977215	0.3360715609088085	0.236988649960022	0.031504948507741826	0.031504948507741826
NC_000023.11:-:27158992	experimental	RP11-268G12.3	ENSG00000242021.2_2	RP11-268G12.3-002	ENST00000609836.1_1	intergenic	transcript_overlap	0.969467643374252	no hit	0.599251647384354	lncRNA_good_csf	0.0	0.11247369945891099	sleuth NA	0.15377122901501689	0.15377122901501689
NC_000001.11:+:93592335	experimental	RP5-1033H22.2	ENSG00000224093.5_1	RP5-1033H22.2-003	ENST00000427243.5_1	transcript_overlap	transcript_overlap	0.968312126658675	no hit	0.599231457696042	lncRNA_good_csf	0.3480128924353409	0.32732406954062154	0.19389217834099698	-0.022313643192895846	0.022313643192895846
NC_000022.11:-:36455096	experimental	RP5-1119A7.14	ENSG00000228719.1_1	RP5-1119A7.14-001	ENST00000442579.1_1	intergenic	intergenic	0.970299282428038	no hit	0.599199969320444	lncRNA_good_csf	0.0891757643535346	0.30747202685255504	sleuth NA	0.2635432946620637	0.2635432946620637
NC_000010.11:+:3141638	experimental	PITRM1-AS1	ENSG00000237399.7_2	PITRM1-AS1-004	ENST00000598280.5_1	transcript_overlap	transcript_overlap	0.9675981561023852	no hit	0.5987552134559079	lncRNA_good_csf	0.141343034810754	0.2825042066888985	0.231403961448665	0.16823109390853982	0.16823109390853982
NC_000010.11:+:3141638	experimental	PITRM1-AS1	ENSG00000237399.7_2	PITRM1-AS1-005	ENST00000601046.5_1	transcript_overlap	transcript_overlap	0.9675981561023852	no hit	0.5987552134559079	lncRNA_good_csf	0.10629315313668053	0.5860828688869489	0.142367388216838	0.5197344187944168	0.5197344187944168
NC_000008.11:-:40343377	experimental	CTA-392C11.1	ENSG00000253802.1_1	CTA-392C11.1-001	ENST00000521030.1_1	intergenic	intergenic	0.9607445203143872	no hit	0.5987451560489649	lncRNA_good_csf	0.0	2.31821459279922	0.00409135930906144	1.7304071900780416	1.7304071900780416
NC_000003.12:+:15254181	experimental	SH3BP5-AS1	ENSG00000224660.1_1	SH3BP5-AS1-001	ENST00000420195.1_1	transcript_overlap	transcript_overlap	0.941327369356458	no hit	0.5986924454368481	lncRNA_good_csf	0.7057890672132016	0.7832980617921896	0.036045730771905996	0.06410859794037065	0.06410859794037065
NC_000010.11:-:75025028	experimental	RP11-77G23.5	ENSG00000227186.1_2	RP11-77G23.5-001	ENST00000436608.1_1	promoter_overlap	promoter_overlap	0.699367303497872	no hit	0.5985728925100771	lncRNA_good_csf	0.2535576534047195	0.4854295802155975	0.273147446619745	0.24485186305090445	0.24485186305090445
NC_000008.11:+:93741201	experimental	RP11-10N23.5	ENSG00000253848.1_1	RP11-10N23.5-001	ENST00000523945.1_1	promoter_overlap	promoter_overlap	0.9338341056679592	no hit	0.598407070196177	lncRNA_good_csf	0.2311261416753965	0.1161283701262174	sleuth NA	-0.14147562200633929	0.14147562200633929
NC_000017.11:-:35242924	experimental	RP11-799D4.4	ENSG00000266947.1_1	RP11-799D4.4-001	ENST00000590478.1_1	promoter_overlap	promoter_overlap	0.96032042093413	no hit	0.5983381809293871	lncRNA_good_csf	0.253790332646383	0.411121707900536	0.045907261371607	0.17054631334659254	0.17054631334659254
NC_000016.10:+:88984033	experimental	CTD-2555A7.1	ENSG00000259989.1_1	CTD-2555A7.1-001	ENST00000562040.1_1	intergenic	intergenic	0.9663716339111048	no hit	0.5981707630501569	lncRNA_good_csf	0.12330537038782001	0.0	sleuth NA	-0.16775017747682994	0.16775017747682994
NC_000017.11:+:48595939	experimental	HOXB-AS3	ENSG00000233101.10_2	HOXB-AS3-015	ENST00000481995.5_1	transcript_overlap	transcript_overlap	0.9630172021043008	no hit	0.598105412520795	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000017.11:+:48595939	experimental	HOXB-AS3	ENSG00000233101.10_2	HOXB-AS3-006	ENST00000477144.1_1	transcript_overlap	transcript_overlap	0.9630172021043008	no hit	0.598105412520795	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000017.11:+:48595939	experimental	HOXB-AS3	ENSG00000233101.10_2	HOXB-AS3-013	ENST00000474324.1_1	transcript_overlap	transcript_overlap	0.9630172021043008	no hit	0.598105412520795	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000003.12:+:163026399	experimental	RP11-10O22.1	ENSG00000241168.1_2	RP11-10O22.1-001	ENST00000490357.1_1	transcript_overlap	transcript_overlap	0.96437075316471	no hit	0.597985591009812	lncRNA_good_csf	0.7518348366440885	2.6591492832923604	0.00270414332390834	1.062641511133797	1.062641511133797
NC_000003.12:-:42654387	experimental	RP4-613B23.1	ENSG00000230084.5_1	RP4-613B23.1-001	ENST00000434363.1_1	promoter_overlap	promoter_overlap	0.971830820657177	no hit	0.597965036703021	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000003.12:-:42654387	experimental	RP4-613B23.1	ENSG00000230084.5_1	RP4-613B23.1-003	ENST00000438017.5_1	promoter_overlap	promoter_overlap	0.971830820657177	no hit	0.597965036703021	lncRNA_good_csf	0.2988969750992461	0.5444159696760015	0.17809343043813	0.2497743725640727	0.2497743725640727
NC_000003.12:-:42654387	experimental	RP4-613B23.1	ENSG00000230084.5_1	RP4-613B23.1-002	ENST00000445452.1_1	promoter_overlap	promoter_overlap	0.971830820657177	no hit	0.597965036703021	lncRNA_good_csf	0.26627045764045554	0.052531195112573	sleuth NA	-0.2667225843538473	0.2667225843538473
NC_000010.11:+:21173962	experimental	NEBL-AS1	ENSG00000231920.1_1	NEBL-AS1-001	ENST00000439097.1_1	promoter_overlap	promoter_overlap	0.968902836938836	no hit	0.5979141339262031	lncRNA_good_csf	0.1029454409894162	0.28825729445759696	0.213272668716445	0.22405933402861425	0.22405933402861425
NC_000005.10:+:174336261	experimental	LINC01411	ENSG00000249306.5_2	LINC01411-001	ENST00000507361.5_1	intergenic	intergenic	0.968096219567389	no hit	0.597795473103505	lncRNA_good_csf	0.05453015352578025	0.07990431152797585	0.20742799735575002	0.03430313477369872	0.03430313477369872
NC_000019.10:+:11221083	experimental	CTC-510F12.7	ENSG00000273733.1_1	CTC-510F12.7-001	ENST00000615848.1_1	transcript_overlap	transcript_overlap	0.96046511209405	no hit	0.597541631700511	lncRNA_good_csf	0.197754396403168	0.3499599524492755	0.229988850921412	0.17258450035871511	0.17258450035871511
NC_000019.10:-:2926833	experimental	AC006277.2	ENSG00000253392.2_1	AC006277.2-001	ENST00000520090.2_1	transcript_overlap	transcript_overlap	0.970136399618514	no hit	0.5974858145441391	lncRNA_good_csf	0.2982360403082965	0.2619264764957585	0.18894182212129101	-0.0409248553136973	0.0409248553136973
NC_000005.10:-:149357778	experimental	GRPEL2-AS1	ENSG00000253618.1_1	GRPEL2-AS1-001	ENST00000521295.1_1	promoter_overlap	promoter_overlap	0.9652702641909352	no hit	0.597318677424623	lncRNA_good_csf	0.2580261520258563	0.2858564766348345	0.31324008313143603	0.03156770896839614	0.03156770896839614
NC_000001.11:-:202810819	experimental	RP11-480I12.10	ENSG00000260021.1_1	RP11-480I12.10-001	ENST00000564127.1_1	promoter_overlap	promoter_overlap	0.958672294811175	no hit	0.597102530721388	lncRNA_good_csf	0.0298798482759682	0.0	sleuth NA	-0.04247603410016562	0.04247603410016562
NC_000023.11:-:3843422	experimental	RP11-706O15.1	ENSG00000205664.10_1	RP11-706O15.1-004	ENST00000490920.1_1	intergenic	intergenic	0.970172886023925	no hit	0.5969938661393821	lncRNA_good_csf	6.801401619093591	7.490559743885325	0.029643205337939	0.12212632180064628	0.12212632180064628
NC_000008.11:+:2495522	experimental	CH17-31A6.1	ENSG00000282686.1_1	CH17-31A6.1-001	ENST00000633673.1_1	transcript_overlap	transcript_overlap	0.971646615286164	no hit	0.596787165043073	lncRNA_good_csf	0.34105424282454805	0.2905680209918945	0.220365455670899	-0.055361409932284486	0.055361409932284486
NC_000013.11:-:87447234	experimental	RP11-342C20.2	ENSG00000232636.2_2	RP11-342C20.2-001	ENST00000607309.1_1	transcript_overlap	transcript_overlap	0.9666372394639292	no hit	0.596649693518097	lncRNA_good_csf	0.0128581629425878	2.16743477017831	0.0070238829742046704	1.644882750563274	1.644882750563274
NC_000017.11:-:28750076	experimental	AC010761.10	ENSG00000265840.1_1	AC010761.10-001	ENST00000579468.1_1	transcript_overlap	transcript_overlap	0.619928251985475	no hit	0.5965496617121011	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000019.10:-:37315619	experimental	CTD-3220F14.3	ENSG00000276846.1_1	CTD-3220F14.3-001	ENST00000611171.1_1	transcript_overlap	transcript_overlap	0.9481452799532571	no hit	0.5965161049126291	lncRNA_good_csf	3.0114705849416694	2.63816894829982	0.051692338050815995	-0.14091867836861005	0.14091867836861005
NC_000004.12:+:3633029	experimental	RP3-368B9.2	ENSG00000250681.1_1	RP3-368B9.2-001	ENST00000505702.1_1	intergenic	intergenic	0.972030323667574	no hit	0.59609535219666	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000021.9:-:42919150	experimental	ERVH48-1	ENSG00000233056.2_1	ERVH48-1-201	ENST00000617971.1_1	intergenic	intergenic	0.5767261752748061	no hit	0.5960425538872081	lncRNA_good_csf	0.9016781255518744	8.658646880008423	0.00269310767605012	2.3445480110482206	2.3445480110482206
NC_000002.12:-:61144968	experimental	AC016747.3	ENSG00000212978.6_1	AC016747.3-003	ENST00000422740.1_1	promoter_overlap	promoter_overlap	0.970825249493194	no hit	0.5960391264413311	lncRNA_good_csf	0.3302103359316695	1.0762631717878808	0.34189575245858805	0.6423349346190963	0.6423349346190963
NC_000002.12:-:61144968	experimental	AC016747.3	ENSG00000212978.6_1	AC016747.3-002	ENST00000443946.1_1	promoter_overlap	promoter_overlap	0.970825249493194	no hit	0.5960391264413311	lncRNA_good_csf	0.722832672775356	1.6408569141698148	0.11002997433310799	0.6162235470710117	0.6162235470710117
NC_000002.12:-:61144968	experimental	AC016747.3	ENSG00000212978.6_1	AC016747.3-001	ENST00000420918.3_1	promoter_overlap	promoter_overlap	0.970825249493194	no hit	0.5960391264413311	lncRNA_good_csf	2.7500052107502904	5.408531770996925	0.00416977809545514	0.7731012652488978	0.7731012652488978
NC_000002.12:-:61144968	experimental	AC016747.3	ENSG00000212978.6_1	AC016747.3-004	ENST00000417691.1_1	promoter_overlap	promoter_overlap	0.970825249493194	no hit	0.5960391264413311	lncRNA_good_csf	0.6408982923875415	0.8295352038815624	0.21920887828669197	0.15699135703459127	0.15699135703459127
NC_000001.11:-:58896726	experimental	RP4-794H19.1	ENSG00000232453.6_1	RP4-794H19.1-001	ENST00000423408.5_1	transcript_overlap	transcript_overlap	0.969262711122019	no hit	0.5960345069394389	lncRNA_good_csf	6.5225844917547e-07	0.314484464949772	0.040361850914155	0.3944961507580561	0.3944961507580561
NC_000001.11:-:58896726	experimental	RP4-794H19.1	ENSG00000232453.6_1	RP4-794H19.1-002	ENST00000427292.1_1	transcript_overlap	transcript_overlap	0.969262711122019	no hit	0.5960345069394389	lncRNA_good_csf	0.00461472717720684	0.5246032845128621	sleuth NA	0.6017915597781109	0.6017915597781109
NC_000005.10:+:132688204	experimental	AC004237.1	ENSG00000230612.3_1	AC004237.1-001	ENST00000431165.1_1	transcript_overlap	transcript_overlap	0.9713483444600892	no hit	0.596029476034994	lncRNA_good_csf	0.07516989393406047	0.1960296514988097	sleuth NA	0.15368851013253604	0.15368851013253604
NC_000003.12:+:168928169	experimental	RP11-368I23.4	ENSG00000273177.1_1	RP11-368I23.4-001	ENST00000609103.1_1	promoter_overlap	promoter_overlap	0.95512983455373	no hit	0.595981250064025	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000001.11:-:226062053	experimental	RP11-396C23.4	ENSG00000272562.1_1	RP11-396C23.4-001	ENST00000609423.1_1	promoter_overlap	promoter_overlap	0.9679894631194708	no hit	0.595961680176305	lncRNA_good_csf	0.4680396324892305	0.8255455869917845	0.18176875615748603	0.31443677881105553	0.31443677881105553
NC_000006.12:+:22063106	experimental	CASC15	ENSG00000272168.6_2	CASC15-008	ENST00000636388.1_1	transcript_overlap	transcript_overlap	0.9384430683988092	no hit	0.5958357265232459	lncRNA_good_csf	0.0001679986656950245	0.08179294892672015	sleuth NA	0.1131820487341488	0.1131820487341488
NC_000011.10:-:59284064	experimental	RP11-1036E20.9	ENSG00000214797.3_1	RP11-1036E20.9-001	ENST00000399003.1_1	intergenic	intergenic	0.970116426307098	no hit	0.595774729395467	lncRNA_good_csf	0.4969221739901575	1.1331062124575406	0.0242201086555493	0.5109565860597751	0.5109565860597751
NC_000007.14:+:20219525	experimental	AC005083.1	ENSG00000233834.6_1	AC005083.1-005	ENST00000439446.1_1	intergenic	promoter_overlap	0.96890090127327	no hit	0.5956357034856811	lncRNA_good_csf	0.7121338840442399	0.0	0.0159783997484377	-0.7757955208362791	0.7757955208362791
NC_000015.10:-:72636887	experimental	RP11-1006G14.2	ENSG00000259783.5_1	RP11-1006G14.2-001	ENST00000565305.5_1	transcript_overlap	transcript_overlap	0.966461911942766	no hit	0.5956021106335601	lncRNA_good_csf	0.10532561645737157	0.1119893037099027	sleuth NA	0.008671476846972524	0.008671476846972524
NC_000001.11:+:221508293	experimental	RP11-103C3.1	ENSG00000232436.1_1	RP11-103C3.1-001	ENST00000440104.1_1	intergenic	intergenic	0.9695860083359829	no hit	0.595344849675719	lncRNA_good_csf	0.18451862521963494	0.4679857174990615	0.13496404659838698	0.3095370483003975	0.3095370483003975
NC_000007.14:-:13365048	experimental	AC006000.5	ENSG00000237713.1_1	AC006000.5-001	ENST00000456809.1_1	transcript_overlap	transcript_overlap	0.959497752991829	no hit	0.595212732442744	lncRNA_good_csf	0.6455144460570565	0.5707641171391721	0.170983034146475	-0.06707214574373106	0.06707214574373106
NC_000022.11:-:23717324	experimental	GUSBP11	ENSG00000228315.11_2	GUSBP11-001	ENST00000422506.5_1	promoter_overlap	promoter_overlap	0.969985371087436	no hit	0.595209949214703	lncRNA_good_csf	0.1748407343526265	0.13915244828367898	1.0	-0.044504362943446944	0.044504362943446944
NC_000022.11:-:23717324	experimental	GUSBP11	ENSG00000228315.11_2	GUSBP11-002	ENST00000445682.2_1	promoter_overlap	promoter_overlap	0.969985371087436	no hit	0.595209949214703	lncRNA_good_csf	1.26501455812938	2.2628465570498704	0.0245413634968235	0.5266108198710393	0.5266108198710393
NC_000022.11:-:23717324	experimental	GUSBP11	ENSG00000228315.11_2	GUSBP11-006	ENST00000451837.5_1	promoter_overlap	promoter_overlap	0.969985371087436	no hit	0.595209949214703	lncRNA_good_csf	0.1264842129229065	0.7230609028103191	0.20240966064382798	0.6131466004326995	0.6131466004326995
NC_000010.11:-:86969417	experimental	ADIRF-AS1	ENSG00000272734.1_2	ADIRF-AS1-003	ENST00000440490.1_1	promoter_overlap	promoter_overlap	0.971832181437098	no hit	0.5951824570570251	lncRNA_good_csf	0.5492090260099964	0.157315616759743	0.21557811602493201	-0.4207494499677753	0.4207494499677753
NC_000003.12:-:15453956	experimental	EAF1-AS1	ENSG00000249786.7_2	EAF1-AS1-014	ENST00000608408.2_1	transcript_overlap	transcript_overlap	0.970027610138521	no hit	0.5950474083034251	lncRNA_good_csf	0.0296625768162647	0.2083083980375836	sleuth NA	0.2308170826621112	0.2308170826621112
NC_000015.10:-:63071910	experimental	RP11-244F12.2	ENSG00000259627.1_1	RP11-244F12.2-001	ENST00000558905.1_1	transcript_overlap	transcript_overlap	0.9716493937910692	no hit	0.5950178976318371	lncRNA_good_csf	0.0	1.243878085643185	0.0200233563407107	1.165994293586634	1.165994293586634
NC_000008.11:+:32765824	experimental	RP11-1002K11.1	ENSG00000272327.1	RP11-1002K11.1-001	ENST00000607314.1	intergenic	intergenic	0.946850494389028	no hit	0.5949507574940122	lncRNA_good_csf	0.260612439897289	3.2296705251640496	0.000878603114738117	1.7464204827770955	1.7464204827770955
NC_000004.12:-:37588874	experimental	RP11-36B15.1	ENSG00000248936.1_1	RP11-36B15.1-001	ENST00000503034.1_1	transcript_overlap	transcript_overlap	0.9579307295979508	no hit	0.594785184527271	lncRNA_good_csf	0.1034948137913855	0.13236293432103852	sleuth NA	0.03725658208708594	0.03725658208708594
