gene_id	gene_name	csf	cleaner_gene_biotype	minimal_biotype	endo_ctrl_val	min_hit	max_eff	max_exp	gc	n_tss	n_enh	enh_dist	prom_cons	exon_cons	dna_len	rna_len	n_exons	hESC_mean	endo_mean	endo_hESC_abslog2fc	closest_endo_snp_distance	closest_endo_snp_id	closest_endo_snp_disease
ENSG00000254227.1_1	RP11-622O11.4	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.7186314061726801	2.7368586	0.602941	0.0	94.0	10423	0.02	0.005	2007	204	2	0.24020971842832525	0.0596348585647155	0.22701689015999285	998692	rs10086908	prostate carcinoma
ENSG00000244791.2_1	RP11-65D17.1	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.4090507613914126	0.70358744	0.54993	0.0	120.0	12674	0.0	0.013333333333333334	4040	1422	3	0.2007444880629085	0.4216561519585296	0.2436433845524092	670157	rs10086908	prostate carcinoma
ENSG00000253427.1_1	RP11-103H7.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.0	0.036265965	0.592771	0.0	115.0	2674	0.0	0.006666666666666667	18407	415	3	0.1616651613015675	1.4050503664260603	1.0498728213170851	507096	rs10086908	prostate carcinoma
ENSG00000253220.1_1	RP11-103H7.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.0	0.00258334	0.5010220000000001	0.0	114.0	21207	0.0	0.0	2154	489	2	0.0	0.1003496327715818	0.137962008585641	499389	rs10086908	prostate carcinoma
ENSG00000253530.1_1	RP11-103H7.3	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.028427178093618614	0.033095860000000005	0.5338	0.0	111.0	41756	0.0	0.0	3653	429	3	0.3558239636274521	0.0	0.4391698751644152	477341	rs10086908	prostate carcinoma
ENSG00000254286.5_1	RP11-89K10.1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.6071230933448699	1.8546509999999998	0.544829	2.0	113.0	4583	0.01	0.445	155540	574	5	3.3149386297293297	2.8384384283028776	0.3074692782936639	286277	rs10086908	prostate carcinoma
ENSG00000253438.2_1	PCAT1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.2499486178424137	0.47003465	0.5308725	0.0	139.0	14449	0.0	0.024	166658	1992	5	1.0033616191676598	0.40086935141989644	0.6528132008182137	0	rs10086908	prostate carcinoma
ENSG00000254166.1_1	CASC19	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.7116035086401276	2.8286352999999997	0.53951	0.0	162.0	2633	0.29	0.1075	17587	367	4	0.03065319707780495	0.11762767799378553	0.11688069046506988	0	rs138042437	prostate carcinoma
ENSG00000246228.6_1	CASC8	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.662108520164463	3.0021940125000004	0.54587225	0.0	173.0	1484	0.0	0.06999999999999999	192322	1420	6	0.02048186871877815	0.08498745552040582	0.04636815272398717	0	rs16902094	prostate carcinoma
ENSG00000253929.1_1	CASC21	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.6721217295648141	2.13058	0.548276	0.0	174.0	849	0.0	0.0	53357	290	2	0.5521667150095301	0.9548299606560572	0.33275959856739684	2567	rs10505477	colorectal cancer
ENSG00000249375.7_1	CASC11	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.3622768306116964	0.638964085	0.5501693333333333	0.0	181.0	1663	0.0	0.0	47625	3301	4	0.3778249345430335	0.4294218264603919	0.09521639230809226	0	rs9642880	bladder carcinoma
ENSG00000249859.8_2	PVT1	lncRNA_good_csf	transcript_overlap	lncRNA	False	hit	0.9925305385834944	161.836285765	0.4869363076923078	4.0	181.0	1133	0.02	0.06	210625	1699	8	35.94443913214658	4.099274368522718	2.2701510982313846	0	rs17775239	lung carcinoma
ENSG00000280055.1_1	TMEM75	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.051363085539534385	0.09336300000000003	0.5386255	0.0	175.0	907	0.0	0.0	2164	2165	1	0.22430470296739802	0.0082169818971283	0.2801564986283496	61727	rs17775239	lung carcinoma
ENSG00000254275.6_1	LINC00824	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.9812781113640564	1506.2660795	0.5492786666666667	0.0	158.0	3177	0.0	0.0016666666666666668	140414	2055	6	1.3967729893594538	0.5435306911915224	0.4803780524333051	0	rs67824503	lung adenocarcinoma
ENSG00000281657.2_1	LINC00976	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.16196527318739634	0.21347689999999997	0.5854809999999999	1.0	146.0	3359	0.0	0.03666666666666667	61228	866	7	6.755200353325326	7.661089110724535	0.5343335310054248	0	rs72728744	lung adenocarcinoma
ENSG00000254317.1_1	RP11-473O4.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.2146576874875468	0.8642118999999999	0.5932390000000001	0.0	133.0	31920	0.11	0.016666666666666666	12203	917	3	0.158041754961116	0.15537483609814995	0.003326294397074071	24509	rs2128382	colorectal cancer
ENSG00000254263.1_1	RP11-473O4.4	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.054988307870047985	0.26790899999999995	0.61242	0.0	131.0	4351	0.03	0.005	11293	467	2	0.27878762738893303	0.26610665994088395	0.014377744773156887	82673	rs2128382	colorectal cancer
ENSG00000280543.1_1	ASAP1-IT2	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.04731318356128839	0.116715	0.549975	0.0	129.0	7250	0.0	0.0	2030	2031	1	0.125751234378429	0.09324178524167208	0.042275551720591775	274946	rs2128382	colorectal cancer
ENSG00000253656.1_1	KB-1568E2.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.028854077966548874	0.0312849945	0.517375	0.0	71.0	55846	0.0	0.0	60413	2072	3	0.10246738498019924	0.0349413905683245	0.0911869069742252	479568	rs144706282	smoking status measurement, lung carcinoma
ENSG00000253992.1_1	RP11-737F9.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.11726187100067545	0.23926273	0.527981	0.0	69.0	82814	0.0	0.3333333333333333	14256	411	3	0.4808050707860325	0.0	0.5663817406137619	185615	rs144706282	smoking status measurement, lung carcinoma
ENSG00000253407.1_1	RP11-381I15.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.0	0.0014243775	0.537678	0.0	50.0	31138	0.0	0.0	14493	491	3	0.0	0.10003638847701676	0.13755124793815052	0	rs144706282	smoking status measurement, lung carcinoma
ENSG00000253507.5_1	CTD-2501M5.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.8615255150120369	88.25470999999997	0.531756	1.0	40.0	132379	0.04	0.0925	9087	884	5	332.5339396884614	188.69500583149656	2.505003529036512	173267	rs144706282	smoking status measurement, lung carcinoma
ENSG00000132297.11_2	HHLA1	protein_coding	protein_coding	mRNA	False	no hit	0.7086756643107825	3.94648	0.522163	0.0	82.0	96761	0.16	0.55375	43779	4105	17	242.738156281156	27.94331667372035	3.0740299593374134	0	rs7822239	esophageal squamous cell carcinoma
ENSG00000270137.1_2	CTC-137K3.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.025114509138411508	0.052885400000000006	0.634483	0.0	118.0	7632	0.0	0.0	724	725	1	0.11515781575551515	0.0145604131838972	0.1363931184001164	718464	rs7822239	esophageal squamous cell carcinoma
ENSG00000261220.2_1	RP11-629O1.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.4897444815865056	53.191	0.53461	0.0	123.0	3997	0.0	0.0	678	679	1	1.0350714673311947	0.1602250112564911	0.810674834422621	1465466	rs7822239	esophageal squamous cell carcinoma
ENSG00000279518.1_1	AC083843.4	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.2684877602458212	7.049589500000001	0.646844	0.0	52.0	4814	0.0	0.0	2185	2186	1	0.0289529114956004	0.07788469404530736	0.06702589411735521	2135347	rs1909481	squamous cell lung carcinoma
ENSG00000254028.1_1	AC083843.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.16492368333650145	0.8339285	0.540636	0.0	52.0	1239	0.0	0.0	1735	849	2	0.1977633104133275	0.06035905850979741	0.17578997329108162	2086744	rs1909481	squamous cell lung carcinoma
ENSG00000254372.1_1	RP11-343P9.1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.0	0.1747745	0.468553	0.0	39.0	1744	0.0	0.0	1087	318	3	0.0	0.05062063983668599	0.07124183216907537	1464274	rs1909481	squamous cell lung carcinoma
ENSG00000253288.1_1	RP11-238K6.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.006706434286675389	0.009206405	0.645169	0.0	20.0	100199	0.0	0.0	274126	4171	3	0.012086692538305776	2.7266695124867053	1.880554011462022	888219	rs1909481	squamous cell lung carcinoma
ENSG00000253988.1_1	RP11-489O18.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.022179473296863872	0.024488809	0.520134	0.0	20.0	79897	0.0	0.035	9972	596	2	0.1779935071385175	0.5800503322303254	0.42363892858802416	1142043	rs1909481	squamous cell lung carcinoma
ENSG00000254258.1_1	RP11-398H6.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.024326739201765143	4.08265	0.518804	0.0	34.0	28944	0.0		2954	1037	2	6.326699597445304	3.5340261881737147	0.6923707408490993	1213779	rs73714723	squamous cell lung carcinoma, family history of lung cancer
ENSG00000253574.5_1	RP11-284H18.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.08603307252979547	0.09436235	0.443785	0.0	45.0	79610	0.01	0.0033333333333333335	5382	453	3	0.0	0.14042069609775099	0.189566126330506	760174	rs73714723	squamous cell lung carcinoma, family history of lung cancer
ENSG00000259891.1_1	CTA-204B4.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.5758249527070927	1.9475759999999998	0.515912	0.0	85.0	35917	0.0	0.01	2230	2231	1	1.76928514237179	1.20834139807373	0.3265503874789034	170896	rs73714723	squamous cell lung carcinoma, family history of lung cancer
ENSG00000279766.1_2	RP11-642A1.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4306772158282387	0.774317	0.551416	0.0	86.0	15892	0.0	0.0	670	671	1	0.3289377615726865	0.0324424044717463	0.3642122380214613	106127	rs73714723	squamous cell lung carcinoma, family history of lung cancer
ENSG00000280326.1_1	RP11-642A1.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	0.0	0.557312	0.0	87.0	2074	0.0	0.0	1517	1518	1	0.0950948414927829	0.156019576481004	0.0781100082987205	85738	rs73714723	squamous cell lung carcinoma, family history of lung cancer
ENSG00000280303.2_1	ERICD	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.2317472953398573	0.8640300000000001	0.47079399999999993	0.0	87.0	9425	0.0	0.0	2002	2003	1	0.4490250778074635	0.6959551595949038	0.22701546273437245	40656	rs73714723	squamous cell lung carcinoma, family history of lung cancer
ENSG00000253307.1_2	RP11-10J21.4	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.06415658633491422	1.4526565000000002	0.46851400000000004	0.0	86.0	7842	0.0	0.0	1006	397	2	0.7256360186352311	0.3802609515346255	0.3221871467396097	573348	rs73714723	squamous cell lung carcinoma, family history of lung cancer
ENSG00000253595.5_1	LINC01300	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.6032343767747292	1.6377063	0.470094	1.0	87.0	3563	0.0	0.0025	4072	796	4	0.02025835241370775	0.0	0.028934521364463686	527246	rs10101158	response to radiation, prostate carcinoma
ENSG00000244998.1_1	CTD-3064M3.4	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.08228981414861236	0.1471117	0.446377	1.0	86.0	1290	0.0	0.0	2635	1380	2	0.1225610493392264	0.1158777609172975	0.008614911133333437	479292	rs10101158	response to radiation, prostate carcinoma
ENSG00000271959.1_1	CTD-3064M3.7	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.43828318571170266	1.189111	0.370483	0.0	91.0	18395	0.0	0.0	3409	2961	3	0.3875960596272705	0.186153138194867	0.2262973679820916	433912	rs10101158	response to radiation, prostate carcinoma
ENSG00000254008.1_1	LINC00051	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.03818992123649007	0.3650515	0.48374799999999996	1.0	75.0	2782	0.0	0.01	10647	1046	3	0.17431203176837298	0.07098039491721089	0.13288373368291098	397752	rs10101158	response to radiation, prostate carcinoma
ENSG00000197353.3_1	LYPD2	protein_coding	protein_coding	mRNA	False	no hit	0.009227248866556405	0.09661575	0.350168	2.0	72.0	3853	0.0	0.02666666666666667	2384	594	3	0.04435583349104765	58.5687838031637	5.833871247713412	69638	rs2294008	bladder carcinoma
ENSG00000253715.1_1	RP11-706C16.8	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.2176752248716834	0.385505	0.438538	0.0	73.0	2098	0.0	0.01	26746	602	3	0.320299105720851	0.3020471739964905	0.020083081176371267	104860	rs2294008	bladder carcinoma
ENSG00000247317.3_1	RP11-273G15.2	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.856206392144351	7.4021921499999985	0.45260160000000005	3.0	79.0	708	0.03	0.07	36652	1781	3	1.0277926849576524	6.064442049132309	1.8750071391386691	301225	rs2294008	bladder carcinoma
ENSG00000177335.10_1	C8orf31	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.7565634376096821	6.7819325	0.42426862499999995	5.0	79.0	7652	0.01	0.0925	20647	1875	8	1.1295816410322734	84.72194045938222	4.236068383224207	358696	rs2294008	bladder carcinoma
ENSG00000253716.5_1	MINCR	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.866812827744271	38.11791275	0.47018000000000004	3.0	76.0	1985	0.01	0.02	1494	689	3	7.2118664199642515	10.799190360335086	0.6990227650879102	358560	rs111960002	squamous cell lung carcinoma
ENSG00000272172.1_1	RP13-582O9.7	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.58526530578389	1.41118	0.336323	0.0	76.0	11757	0.0	0.0	222	223	1	2.02949941083508	2.11084793961022	0.03822845167323851	349629	rs111960002	squamous cell lung carcinoma
ENSG00000254389.3_1	RHPN1-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.14627116446877753	5.3908535	0.43951999999999997	2.0	70.0	7448	0.0	0.0	1917	1918	1	1.005146126975075	1.0527773634562814	0.033869788314445426	271702	rs111960002	squamous cell lung carcinoma
ENSG00000254338.1_1	MAFA-AS1	lncRNA_good_csf	gene_nearby	lncRNA	False	no hit	0.8213619581375022	4.8022586500000015	0.472422	0.0	68.0	56579	0.0	0.0	1471	417	2	2.8511634460399806	1.179973807115596	0.8209835526143752	221100	rs111960002	squamous cell lung carcinoma
ENSG00000254859.1_1	RP11-661A12.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.6190163231164629	2.251519	0.48192799999999997	0.0	64.0	2167	0.0	0.005	7756	498	2	0.24390503615877496	1.7811143825012052	1.1607867319542364	90521	rs111960002	squamous cell lung carcinoma
ENSG00000254144.3_1	RP11-661A12.4	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.20531005881196265	2.29705	0.457045	0.0	64.0	3586	0.0	0.0	290	291	1	0.19458099079212696	0.4242733683010045	0.25372140729011583	97850	rs111960002	squamous cell lung carcinoma
ENSG00000255050.1_1	RP11-661A12.9	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.005107681778954765	15.7759	0.33674299999999996	0.0	64.0	25928	0.0	0.186	3907	1173	5	0.2848936760318185	0.4191834260592021	0.1434120838807602	62853	rs111960002	squamous cell lung carcinoma
ENSG00000254741.1_2	RP11-661A12.7	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.07987041523087385	0.11496415	0.396752	0.0	65.0	22458	0.0	0.5	1034	431	2	0.12679109256780016	0.18228134913824	0.06935333234305996	59580	rs111960002	squamous cell lung carcinoma
ENSG00000254812.1_1	RP11-661A12.12	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.558592248179154	3.2835785000000004	0.419401	0.0	62.0	31516	0.01	0.02	1685	701	2	0.2112842600133185	0.26152710594660955	0.05863373381673294	6494	rs111960002	squamous cell lung carcinoma
ENSG00000181097.5_2	RP11-429J17.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.1803530947574072	1.1085105	0.42486	0.0	60.0	6994	0.0	0.005	2259	1963	2	0.21209427575498552	0.2476498121543505	0.0417111433892825	55905	rs111960002	squamous cell lung carcinoma
ENSG00000254548.1_1	RP11-429J17.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.3014714366328071	0.43341	0.354515	0.0	60.0	1624	0.0	0.5	645	299	2	0.4097104807312955	1.094932626127624	0.5715049474470234	77997	rs111960002	squamous cell lung carcinoma
ENSG00000254973.1_1	RP11-429J17.7	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.15840346382658402	0.188391	0.470426	0.0	59.0	10740	0.0	0.3033333333333334	13669	1809	3	0.182754724412283	0.2065415168147005	0.028726635627992825	117904	rs111960002	squamous cell lung carcinoma
ENSG00000255343.1_2	RP11-299M14.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4540235694968411	1.306518	0.53481	0.0	62.0	32196	0.0	0.0	793	316	2	0.3267761531610609	0.32702939308404155	0.0002753389242592984	193021	rs111960002	squamous cell lung carcinoma
ENSG00000204791.8_2	SMPD5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.28817487555921456	3.2052515	0.3029485	0.0	63.0	13865	0.01	0.446	1965	1390	6	3.170403915336953	0.1160198749909894	1.890950016472697	381611	rs111960002	squamous cell lung carcinoma
ENSG00000254690.1_1	GS1-393G12.12	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.23982072870416385	39.199575	0.412162	0.0	48.0	10295	0.0	0.0	548	444	2	1.3668926246529551	1.99331937173484	0.3387519562398698	815834	rs111960002	squamous cell lung carcinoma
ENSG00000232600.3_1	TONSL-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4913616287038585	1.037205	0.359813	0.0	42.0	5826	0.0	0.0025	2296	428	4	0.913007921284404	2.882565783873545	1.021167521448444	940639	rs111960002	squamous cell lung carcinoma
ENSG00000255182.2_2	CTD-2517M22.14	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.760453133307748	16.536807999999997	0.35822699999999996	0.0	41.0	67131	0.03	0.435	6531	3392	4	0.8545119891077316	2.2384297732737046	0.7156541994631801	998422	rs111960002	squamous cell lung carcinoma
ENSG00000265393.1_1	CTD-2517M22.17	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4887511276994481	26.0054	0.36390500000000003	0.0	41.0	80718	0.0	0.5	1106	338	2	3.31622391775526	1.79564567757431	0.6265881871846306	1015531	rs111960002	squamous cell lung carcinoma
ENSG00000255456.1_1	CTD-2517M22.9	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	0.0955634	0.502513	0.0	39.0	16597	0.01	0.0	2448	398	2	0.8414996258713094	0.8255367070875126	0.012560425991738414	1087005	rs111960002	squamous cell lung carcinoma
ENSG00000255559.1_1	ZNF252P-AS1	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.20198233482377986	0.688958	0.513288	0.0	19.0	102295	0.0	0.02	3235	3236	1	0.16321889986481253	0.348763270378194	0.21351453902289888	1505778	rs111960002	squamous cell lung carcinoma
ENSG00000227518.4_2	MIR1302-9	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.20193748740605935	0.2721615	0.6055785	0.0	35.0	84256	0.0	0.0	3234	2923	2	2.07204674779988	2.64585452252504	0.24705682594072195	280079	rs10969557	lung carcinoma
ENSG00000218839.4_1	FAM138C	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.02882338151773905	0.6193164999999999	0.46834600000000004	0.0	35.0	78529	0.0	0.016666666666666666	1466	1126	3	0.4574172985902455	0.069046173199198	0.4470898538752748	275099	rs10969557	lung carcinoma
ENSG00000277631.4_1	PGM5P3-AS1	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.2882331151953199	0.41330349	0.5345145714285715	1.0	36.0	26739	0.0	0.0033333333333333335	16135	877	4	0.18964714113658637	0.8195785810147407	0.31064118955669384	222144	rs10969557	lung carcinoma
ENSG00000227155.7_1	RP11-165F24.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.11043082458707172	0.193966835	0.54234125	0.0	38.0	8258	0.0	0.0075	37944	1351	5	0.526624864682828	0.5193764251332917	0.2179581211157459	141523	rs10969557	lung carcinoma
ENSG00000228115.1_2	RP11-165F24.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.10516320184215057	0.133173	0.590571	0.0	38.0	39825	0.0	0.045	7836	403	2	0.6012465880174594	0.3706654045532944	0.2243190610611388	176805	rs10969557	lung carcinoma
ENSG00000226403.1_2	RP11-31F19.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.8932421186174504	9.783621945	0.5035835	1.0	38.0	1559	0.0	0.045	2214	449	2	0.380674061351335	1.951412909431871	0.8282227368274896	236348	rs10969557	lung carcinoma
ENSG00000281769.1_1	LINC01230	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.0020704852405202807	0.00416289	0.445144	1.0	48.0	6902	0.0	0.0	3016	3017	1	0.0252135439570411	0.00888715473865153	0.023159626851952324	734656	rs10969557	lung carcinoma
ENSG00000236199.1_1	RP11-264I13.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0893150927517164	2.81088	0.602381	0.0	32.0	26744	0.0	0.01	4123	420	2	0.0	0.162062451834711	0.21668760448351665	506942	rs148802107	smoking status measurement, lung carcinoma
ENSG00000236404.8_1	VLDLR-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.7529421267844736	3.3138108999999996	0.5216938	1.0	37.0	1005	0.18	0.625	198711	3167	11	21.09268532034286	7.920569992119972	1.6987883193561089	0	rs148802107	smoking status measurement, lung carcinoma
ENSG00000231052.1_1	RP11-91N2.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	0.0	0.660194	0.0	33.0	46391	0.03	0.025	538	206	2	0.1838332968160015	0.0	0.2434659400974647	11330	rs148802107	smoking status measurement, lung carcinoma
ENSG00000232104.3_1	RFX3-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	lenient	0.7361762448886472	4.6592590000000005	0.5668396666666666	0.0	40.0	17748	0.0	0.18	144911	1088	6	0.8205717736749145	0.8981029754530234	0.1576459901366447	70095	rs954980	colorectal cancer
ENSG00000236724.1_1	RP11-252M18.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	0.003842705	0.510288	0.0	47.0	1599	0.03	0.5	3225	243	2	0.0	0.41982481287116297	0.5057129317061526	113676	rs954980	colorectal cancer
